year,day,stars,position,time
2015,2,2,64,1876
2015,2,2,65,1899
2015,2,2,66,1900
2015,2,2,67,1917
2015,2,2,68,2033
2015,2,2,69,2065
2015,2,2,70,2073
2015,2,2,71,2090
2015,2,2,72,2093
2015,2,2,73,2099
2015,2,2,74,2108
2015,2,2,75,2151
2015,2,2,76,2151
2015,2,2,77,2157
2015,2,2,78,2164
2015,2,2,79,2165
2015,2,2,80,2172
2015,2,2,81,2181
2015,2,2,82,2185
2015,2,2,83,2214
2015,2,2,84,2214
2015,2,2,85,2333
2015,2,2,86,2338
2015,2,2,87,2348
2015,2,2,88,2349
2015,2,2,89,2364
2015,2,2,90,2371
2015,2,2,91,2404
2015,2,2,92,2409
2015,2,2,93,2413
2015,2,2,94,2418
2015,2,2,95,2478
2015,2,2,96,2529
2015,2,2,97,2533
2015,2,2,98,2534
2015,2,2,99,2613
2015,2,2,100,2624
2015,2,1,1,205
2015,2,1,2,277
2015,2,1,3,388
2015,2,1,4,401
2015,2,1,5,416
2015,2,1,6,433
2015,2,1,7,434
2015,2,1,8,436
2015,2,1,9,452
2015,2,1,10,535
2015,2,1,11,542
2015,2,1,12,555
2015,2,1,13,561
2015,2,1,14,585
2015,2,1,15,612
2015,2,1,16,622
2015,2,1,17,637
2015,2,1,18,649
2015,2,1,19,679
2015,2,1,20,682
2015,2,1,21,695
2015,2,1,22,700
2015,2,1,23,707
2015,2,1,24,719
2015,2,1,25,733
2015,2,1,26,735
2015,2,1,27,743
2015,2,1,28,764
2015,2,1,29,797
2015,2,1,30,854
2015,2,1,31,873
2015,2,1,32,885
2015,2,1,33,889
2015,2,1,34,891
2015,2,1,35,896
2015,2,1,36,902
2015,2,1,37,925
2015,2,1,38,931
2015,2,1,39,941
2015,2,1,40,988
2015,2,1,41,989
2015,2,1,42,990
2015,2,1,43,994
2015,2,1,44,1004
2015,2,1,45,1005
2015,2,1,46,1007
2015,2,1,47,1040
2015,2,1,48,1057
2015,2,1,49,1063
2015,2,1,50,1067
2015,2,1,51,1067
2015,2,1,52,1092
2015,2,1,53,1142
2015,2,1,54,1142
2015,2,1,55,1146
2015,2,1,56,1163
2015,2,1,57,1190
2015,2,1,58,1210
2015,2,1,59,1225
2015,2,1,60,1238
2015,2,1,61,1238
2015,2,1,62,1259
2015,2,1,63,1270
2015,2,1,64,1351
2015,2,1,65,1379
2015,2,1,66,1387
2015,2,1,67,1408
2015,2,1,68,1415
2015,2,1,69,1416
2015,2,1,70,1433
2015,2,1,71,1452
2015,2,1,72,1459
2015,2,1,73,1506
2015,2,1,74,1507
2015,2,1,75,1531
2015,2,1,76,1579
2015,2,1,77,1589
2015,2,1,78,1613
2015,2,1,79,1613
2015,2,1,80,1657
2015,2,1,81,1662
2015,2,1,82,1663
2015,2,1,83,1666
2015,2,1,84,1680
2015,2,1,85,1703
2015,2,1,86,1709
2015,2,1,87,1724
2015,2,1,88,1743
2015,2,1,89,1764
2015,2,1,90,1784
2015,2,1,91,1803
2015,2,1,92,1814
2015,2,1,93,1842
2015,2,1,94,1862
2015,2,1,95,1878
2015,2,1,96,1880
2015,2,1,97,1882
2015,2,1,98,1885
2015,2,1,99,1905
2015,2,1,100,1919
2015,3,2,1,272
2015,3,2,2,291
2015,3,2,3,350
2015,3,2,4,392
2015,3,2,5,395
2015,3,2,6,423
2015,3,2,7,452
2015,3,2,8,465
2015,3,2,9,506
2015,3,2,10,559
2015,3,2,11,562
2015,3,2,12,589
2015,3,2,13,636
2015,3,2,14,641
2015,3,2,15,642
2015,3,2,16,665
2015,3,2,17,671
2015,3,2,18,679
2015,3,2,19,686
2015,3,2,20,701
2015,3,2,21,704
2015,3,2,22,707
2015,3,2,23,723
2015,3,2,24,741
2015,3,2,25,752
2015,3,2,26,768
2015,3,2,27,770
2015,3,2,28,788
2015,3,2,29,788
2015,3,2,30,808
2015,3,2,31,817
2015,3,2,32,818
2015,3,2,33,820
2015,3,2,34,843
2015,3,2,35,871
2015,3,2,36,874
2015,3,2,37,876
2015,3,2,38,879
2015,3,2,39,889
2015,3,2,40,892
2015,3,2,41,897
2015,3,2,42,920
2015,3,2,43,922
2015,3,2,44,925
2015,3,2,45,935
2015,3,2,46,939
2015,3,2,47,943
2015,3,2,48,957
2015,3,2,49,957
2015,3,2,50,977
2015,3,2,51,987
2015,3,2,52,1006
2015,3,2,53,1014
2015,3,2,54,1022
2015,3,2,55,1025
2015,3,2,56,1049
2015,3,2,57,1080
2015,3,2,58,1084
2015,3,2,59,1110
2015,3,2,60,1132
2015,3,2,61,1135
2015,3,2,62,1140
2015,3,2,63,1145
2015,3,2,64,1150
2015,3,2,65,1174
2015,3,2,66,1175
2015,3,2,67,1196
2015,3,2,68,1228
2015,3,2,69,1314
2015,3,2,70,1325
2015,3,2,71,1337
2015,3,2,72,1340
2015,3,2,73,1366
2015,3,2,74,1376
2015,3,2,75,1394
2015,3,2,76,1395
2015,3,2,77,1406
2015,3,2,78,1422
2015,3,2,79,1434
2015,3,2,80,1445
2015,3,2,81,1451
2015,3,2,82,1464
2015,3,2,83,1482
2015,3,2,84,1487
2015,3,2,85,1501
2015,3,2,86,1514
2015,3,2,87,1517
2015,3,2,88,1529
2015,3,2,89,1532
2015,3,2,90,1555
2015,3,2,91,1557
2015,3,2,92,1560
2015,3,2,93,1578
2015,3,2,94,1638
2015,3,2,95,1642
2015,3,2,96,1647
2015,3,2,97,1668
2015,3,2,98,1670
2015,3,2,99,1671
2015,3,2,100,1678
2015,3,1,1,160
2015,3,1,2,163
2015,3,1,3,192
2015,3,1,4,248
2015,3,1,5,248
2015,3,1,6,284
2015,3,1,7,298
2015,3,1,8,303
2015,3,1,9,304
2015,3,1,10,312
2015,3,1,11,321
2015,3,1,12,326
2015,3,1,13,347
2015,3,1,14,352
2015,3,1,15,359
2015,3,1,16,361
2015,3,1,17,361
2015,3,1,18,372
2015,3,1,19,389
2015,3,1,20,392
2015,3,1,21,401
2015,3,1,22,409
2015,3,1,23,418
2015,3,1,24,442
2015,3,1,25,445
2015,3,1,26,457
2015,3,1,27,462
2015,3,1,28,467
2015,3,1,29,470
2015,3,1,30,475
2015,3,1,31,499
2015,3,1,32,513
2015,3,1,33,515
2015,3,1,34,515
2015,3,1,35,521
2015,3,1,36,532
2015,3,1,37,550
2015,3,1,38,556
2015,3,1,39,557
2015,3,1,40,559
2015,3,1,41,560
2015,3,1,42,560
2015,3,1,43,566
2015,3,1,44,586
2015,3,1,45,592
2015,3,1,46,600
2015,3,1,47,608
2015,3,1,48,618
2015,3,1,49,628
2015,3,1,50,629
2015,3,1,51,647
2015,3,1,52,657
2015,3,1,53,657
2015,3,1,54,668
2015,3,1,55,679
2015,3,1,56,685
2015,3,1,57,706
2015,3,1,58,717
2015,3,1,59,724
2015,3,1,60,724
2015,3,1,61,726
2015,3,1,62,752
2015,3,1,63,764
2015,3,1,64,764
2015,3,1,65,765
2015,3,1,66,768
2015,3,1,67,771
2015,3,1,68,788
2015,3,1,69,803
2015,3,1,70,807
2015,3,1,71,815
2015,3,1,72,818
2015,3,1,73,825
2015,3,1,74,876
2015,3,1,75,885
2015,3,1,76,889
2015,3,1,77,889
2015,3,1,78,899
2015,3,1,79,907
2015,3,1,80,915
2015,3,1,81,920
2015,3,1,82,925
2015,3,1,83,935
2015,3,1,84,937
2015,3,1,85,941
2015,3,1,86,962
2015,3,1,87,979
2015,3,1,88,985
2015,3,1,89,998
2015,3,1,90,1010
2015,3,1,91,1017
2015,3,1,92,1018
2015,3,1,93,1019
2015,3,1,94,1021
2015,3,1,95,1023
2015,3,1,96,1062
2015,3,1,97,1065
2015,3,1,98,1068
2015,3,1,99,1070
2015,3,1,100,1070
2015,4,2,1,129
2015,4,2,2,172
2015,4,2,3,199
2015,4,2,4,203
2015,4,2,5,244
2015,4,2,6,279
2015,4,2,7,294
2015,4,2,8,294
2015,4,2,9,296
2015,4,2,10,299
2015,4,2,11,306
2015,4,2,12,315
2015,4,2,13,320
2015,4,2,14,323
2015,4,2,15,331
2015,4,2,16,340
2015,4,2,17,375
2015,4,2,18,380
2015,4,2,19,383
2015,4,2,20,386
2015,4,2,21,386
2015,4,2,22,394
2015,4,2,23,397
2015,4,2,24,455
2015,4,2,25,460
2015,4,2,26,463
2015,4,2,27,464
2015,4,2,28,467
2015,4,2,29,472
2015,4,2,30,491
2015,4,2,31,492
2015,4,2,32,492
2015,4,2,33,495
2015,4,2,34,524
2015,4,2,35,551
2015,4,2,36,555
2015,4,2,37,557
2015,4,2,38,569
2015,4,2,39,575
2015,4,2,40,576
2015,4,2,41,577
2015,4,2,42,590
2015,4,2,43,614
2015,4,2,44,624
2015,4,2,45,627
2015,4,2,46,629
2015,4,2,47,631
2015,4,2,48,633
2015,4,2,49,636
2015,4,2,50,667
2015,4,2,51,690
2015,4,2,52,694
2015,4,2,53,696
2015,4,2,54,697
2015,4,2,55,698
2015,4,2,56,698
2015,4,2,57,711
2015,4,2,58,714
2015,4,2,59,715
2015,4,2,60,724
2015,4,2,61,731
2015,4,2,62,731
2015,4,2,63,734
2015,4,2,64,734
2015,4,2,65,737
2015,4,2,66,742
2015,4,2,67,744
2015,4,2,68,756
2015,4,2,69,757
2015,4,2,70,784
2015,4,2,71,791
2015,4,2,72,793
2015,4,2,73,801
2015,4,2,74,804
2015,4,2,75,808
2015,4,2,76,818
2015,4,2,77,820
2015,4,2,78,854
2015,4,2,79,858
2015,4,2,80,859
2015,4,2,81,883
2015,4,2,82,886
2015,4,2,83,887
2015,4,2,84,887
2015,4,2,85,896
2015,4,2,86,901
2015,4,2,87,910
2015,4,2,88,911
2015,4,2,89,920
2015,4,2,90,927
2015,4,2,91,931
2015,4,2,92,936
2015,4,2,93,942
2015,4,2,94,954
2015,4,2,95,967
2015,4,2,96,969
2015,4,2,97,969
2015,4,2,98,972
2015,4,2,99,975
2015,4,2,100,985
2015,4,1,1,115
2015,4,1,2,143
2015,4,1,3,146
2015,4,1,4,176
2015,4,1,5,215
2015,4,1,6,239
2015,4,1,7,243
2015,4,1,8,255
2015,4,1,9,264
2015,4,1,10,264
2015,4,1,11,267
2015,4,1,12,273
2015,4,1,13,279
2015,4,1,14,281
2015,4,1,15,289
2015,4,1,16,290
2015,4,1,17,292
2015,4,1,18,300
2015,4,1,19,315
2015,4,1,20,333
2015,4,1,21,350
2015,4,1,22,352
2015,4,1,23,355
2015,4,1,24,365
2015,4,1,25,365
2015,4,1,26,366
2015,4,1,27,379
2015,4,1,28,380
2015,4,1,29,398
2015,4,1,30,402
2015,4,1,31,404
2015,4,1,32,408
2015,4,1,33,430
2015,4,1,34,439
2015,4,1,35,453
2015,4,1,36,459
2015,4,1,37,460
2015,4,1,38,464
2015,4,1,39,465
2015,4,1,40,467
2015,4,1,41,476
2015,4,1,42,479
2015,4,1,43,480
2015,4,1,44,492
2015,4,1,45,496
2015,4,1,46,500
2015,4,1,47,520
2015,4,1,48,528
2015,4,1,49,530
2015,4,1,50,539
2015,4,1,51,542
2015,4,1,52,546
2015,4,1,53,552
2015,4,1,54,558
2015,4,1,55,562
2015,4,1,56,563
2015,4,1,57,580
2015,4,1,58,589
2015,4,1,59,591
2015,4,1,60,593
2015,4,1,61,607
2015,4,1,62,610
2015,4,1,63,611
2015,4,1,64,620
2015,4,1,65,627
2015,4,1,66,635
2015,4,1,67,650
2015,4,1,68,650
2015,4,1,69,650
2015,4,1,70,651
2015,4,1,71,654
2015,4,1,72,657
2015,4,1,73,659
2015,4,1,74,662
2015,4,1,75,662
2015,4,1,76,664
2015,4,1,77,667
2015,4,1,78,670
2015,4,1,79,676
2015,4,1,80,682
2015,4,1,81,683
2015,4,1,82,691
2015,4,1,83,692
2015,4,1,84,697
2015,4,1,85,704
2015,4,1,86,709
2015,4,1,87,731
2015,4,1,88,732
2015,4,1,89,734
2015,4,1,90,742
2015,4,1,91,744
2015,4,1,92,748
2015,4,1,93,751
2015,4,1,94,785
2015,4,1,95,805
2015,4,1,96,811
2015,4,1,97,828
2015,4,1,98,830
2015,4,1,99,841
2015,4,1,100,845
2015,5,2,1,119
2015,5,2,2,229
2015,5,2,3,277
2015,5,2,4,292
2015,5,2,5,346
2015,5,2,6,416
2015,5,2,7,418
2015,5,2,8,478
2015,5,2,9,536
2015,5,2,10,559
2015,5,2,11,599
2015,5,2,12,628
2015,5,2,13,643
2015,5,2,14,655
2015,5,2,15,659
2015,5,2,16,684
2015,5,2,17,689
2015,5,2,18,692
2015,5,2,19,695
2015,5,2,20,706
2015,5,2,21,708
2015,5,2,22,726
2015,5,2,23,753
2015,5,2,24,755
2015,5,2,25,755
2015,5,2,26,769
2015,5,2,27,777
2015,5,2,28,780
2015,5,2,29,785
2015,5,2,30,795
2015,5,2,31,828
2015,5,2,32,831
2015,5,2,33,858
2015,5,2,34,868
2015,5,2,35,878
2015,5,2,36,907
2015,5,2,37,916
2015,5,2,38,933
2015,5,2,39,934
2015,5,2,40,936
2015,5,2,41,941
2015,5,2,42,946
2015,5,2,43,975
2015,5,2,44,992
2015,5,2,45,996
2015,5,2,46,998
2015,5,2,47,1002
2015,5,2,48,1014
2015,5,2,49,1020
2015,5,2,50,1027
2015,5,2,51,1065
2015,5,2,52,1072
2015,5,2,53,1130
2015,5,2,54,1143
2015,5,2,55,1147
2015,5,2,56,1170
2015,5,2,57,1182
2015,5,2,58,1188
2015,5,2,59,1217
2015,5,2,60,1227
2015,5,2,61,1231
2015,5,2,62,1278
2015,5,2,63,1297
2015,5,2,64,1309
2015,5,2,65,1319
2015,5,2,66,1338
2015,5,2,67,1346
2015,5,2,68,1377
2015,5,2,69,1383
2015,5,2,70,1397
2015,5,2,71,1411
2015,5,2,72,1426
2015,5,2,73,1442
2015,5,2,74,1444
2015,5,2,75,1457
2015,5,2,76,1466
2015,5,2,77,1476
2015,5,2,78,1491
2015,5,2,79,1493
2015,5,2,80,1512
2015,5,2,81,1529
2015,5,2,82,1533
2015,5,2,83,1544
2015,5,2,84,1569
2015,5,2,85,1584
2015,5,2,86,1593
2015,5,2,87,1593
2015,5,2,88,1597
2015,5,2,89,1601
2015,5,2,90,1608
2015,5,2,91,1625
2015,5,2,92,1627
2015,5,2,93,1632
2015,5,2,94,1632
2015,5,2,95,1634
2015,5,2,96,1635
2015,5,2,97,1643
2015,5,2,98,1652
2015,5,2,99,1659
2015,5,2,100,1665
2015,5,1,1,69
2015,5,1,2,171
2015,5,1,3,178
2015,5,1,4,209
2015,5,1,5,214
2015,5,1,6,217
2015,5,1,7,233
2015,5,1,8,245
2015,5,1,9,252
2015,5,1,10,271
2015,5,1,11,284
2015,5,1,12,292
2015,5,1,13,320
2015,5,1,14,327
2015,5,1,15,341
2015,5,1,16,342
2015,5,1,17,346
2015,5,1,18,348
2015,5,1,19,350
2015,5,1,20,363
2015,5,1,21,363
2015,5,1,22,383
2015,5,1,23,384
2015,5,1,24,388
2015,5,1,25,389
2015,5,1,26,397
2015,5,1,27,407
2015,5,1,28,410
2015,5,1,29,427
2015,5,1,30,442
2015,5,1,31,444
2015,5,1,32,444
2015,5,1,33,459
2015,5,1,34,471
2015,5,1,35,479
2015,5,1,36,481
2015,5,1,37,493
2015,5,1,38,493
2015,5,1,39,496
2015,5,1,40,498
2015,5,1,41,502
2015,5,1,42,510
2015,5,1,43,513
2015,5,1,44,514
2015,5,1,45,528
2015,5,1,46,533
2015,5,1,47,534
2015,5,1,48,567
2015,5,1,49,567
2015,5,1,50,567
2015,5,1,51,569
2015,5,1,52,575
2015,5,1,53,579
2015,5,1,54,584
2015,5,1,55,588
2015,5,1,56,603
2015,5,1,57,609
2015,5,1,58,610
2015,5,1,59,610
2015,5,1,60,620
2015,5,1,61,622
2015,5,1,62,622
2015,5,1,63,626
2015,5,1,64,632
2015,5,1,65,643
2015,5,1,66,644
2015,5,1,67,647
2015,5,1,68,649
2015,5,1,69,653
2015,5,1,70,662
2015,5,1,71,665
2015,5,1,72,666
2015,5,1,73,668
2015,5,1,74,679
2015,5,1,75,680
2015,5,1,76,688
2015,5,1,77,694
2015,5,1,78,698
2015,5,1,79,710
2015,5,1,80,727
2015,5,1,81,729
2015,5,1,82,730
2015,5,1,83,739
2015,5,1,84,743
2015,5,1,85,752
2015,5,1,86,758
2015,5,1,87,765
2015,5,1,88,778
2015,5,1,89,779
2015,5,1,90,788
2015,5,1,91,793
2015,5,1,92,796
2015,5,1,93,813
2015,5,1,94,817
2015,5,1,95,818
2015,5,1,96,821
2015,5,1,97,826
2015,5,1,98,827
2015,5,1,99,835
2015,5,1,100,839
2015,6,2,1,283
2015,6,2,2,508
2015,6,2,3,628
2015,6,2,4,629
2015,6,2,5,692
2015,6,2,6,729
2015,6,2,7,730
2015,6,2,8,765
2015,6,2,9,787
2015,6,2,10,788
2015,6,2,11,794
2015,6,2,12,795
2015,6,2,13,822
2015,6,2,14,828
2015,6,2,15,837
2015,6,2,16,841
2015,6,2,17,844
2015,6,2,18,844
2015,6,2,19,849
2015,6,2,20,856
2015,6,2,21,882
2015,6,2,22,885
2015,6,2,23,894
2015,6,2,24,919
2015,6,2,25,927
2015,6,2,26,931
2015,6,2,27,948
2015,6,2,28,951
2015,6,2,29,956
2015,6,2,30,957
2015,6,2,31,964
2015,6,2,32,966
2015,6,2,33,967
2015,6,2,34,990
2015,6,2,35,995
2015,6,2,36,999
2015,6,2,37,1010
2015,6,2,38,1032
2015,6,2,39,1034
2015,6,2,40,1039
2015,6,2,41,1046
2015,6,2,42,1059
2015,6,2,43,1071
2015,6,2,44,1087
2015,6,2,45,1088
2015,6,2,46,1114
2015,6,2,47,1114
2015,6,2,48,1126
2015,6,2,49,1150
2015,6,2,50,1154
2015,6,2,51,1157
2015,6,2,52,1159
2015,6,2,53,1160
2015,6,2,54,1182
2015,6,2,55,1185
2015,6,2,56,1195
2015,6,2,57,1196
2015,6,2,58,1199
2015,6,2,59,1204
2015,6,2,60,1218
2015,6,2,61,1220
2015,6,2,62,1235
2015,6,2,63,1239
2015,6,2,64,1273
2015,6,2,65,1275
2015,6,2,66,1279
2015,6,2,67,1311
2015,6,2,68,1311
2015,6,2,69,1316
2015,6,2,70,1318
2015,6,2,71,1322
2015,6,2,72,1330
2015,6,2,73,1363
2015,6,2,74,1363
2015,6,2,75,1370
2015,6,2,76,1373
2015,6,2,77,1377
2015,6,2,78,1389
2015,6,2,79,1407
2015,6,2,80,1418
2015,6,2,81,1441
2015,6,2,82,1447
2015,6,2,83,1458
2015,6,2,84,1462
2015,6,2,85,1464
2015,6,2,86,1500
2015,6,2,87,1508
2015,6,2,88,1511
2015,6,2,89,1512
2015,6,2,90,1518
2015,6,2,91,1536
2015,6,2,92,1544
2015,6,2,93,1544
2015,6,2,94,1549
2015,6,2,95,1549
2015,6,2,96,1564
2015,6,2,97,1568
2015,6,2,98,1581
2015,6,2,99,1581
2015,6,2,100,1581
2015,6,1,1,213
2015,6,1,2,394
2015,6,1,3,423
2015,6,1,4,466
2015,6,1,5,500
2015,6,1,6,505
2015,6,1,7,542
2015,6,1,8,547
2015,6,1,9,578
2015,6,1,10,586
2015,6,1,11,588
2015,6,1,12,591
2015,6,1,13,603
2015,6,1,14,623
2015,6,1,15,644
2015,6,1,16,646
2015,6,1,17,655
2015,6,1,18,688
2015,6,1,19,695
2015,6,1,20,705
2015,6,1,21,707
2015,6,1,22,718
2015,6,1,23,723
2015,6,1,24,739
2015,6,1,25,744
2015,6,1,26,752
2015,6,1,27,753
2015,6,1,28,762
2015,6,1,29,780
2015,6,1,30,783
2015,6,1,31,791
2015,6,1,32,830
2015,6,1,33,831
2015,6,1,34,832
2015,6,1,35,836
2015,6,1,36,840
2015,6,1,37,847
2015,6,1,38,851
2015,6,1,39,854
2015,6,1,40,856
2015,6,1,41,860
2015,6,1,42,862
2015,6,1,43,882
2015,6,1,44,885
2015,6,1,45,889
2015,6,1,46,891
2015,6,1,47,892
2015,6,1,48,896
2015,6,1,49,909
2015,6,1,50,914
2015,6,1,51,916
2015,6,1,52,935
2015,6,1,53,946
2015,6,1,54,956
2015,6,1,55,968
2015,6,1,56,977
2015,6,1,57,982
2015,6,1,58,985
2015,6,1,59,992
2015,6,1,60,992
2015,6,1,61,993
2015,6,1,62,996
2015,6,1,63,999
2015,6,1,64,1010
2015,6,1,65,1024
2015,6,1,66,1050
2015,6,1,67,1060
2015,6,1,68,1060
2015,6,1,69,1065
2015,6,1,70,1094
2015,6,1,71,1099
2015,6,1,72,1123
2015,6,1,73,1132
2015,6,1,74,1134
2015,6,1,75,1145
2015,6,1,76,1150
2015,6,1,77,1154
2015,6,1,78,1174
2015,6,1,79,1177
2015,6,1,80,1178
2015,6,1,81,1184
2015,6,1,82,1194
2015,6,1,83,1203
2015,6,1,84,1212
2015,6,1,85,1215
2015,6,1,86,1216
2015,6,1,87,1220
2015,6,1,88,1232
2015,6,1,89,1235
2015,6,1,90,1240
2015,6,1,91,1252
2015,6,1,92,1252
2015,6,1,93,1264
2015,6,1,94,1267
2015,6,1,95,1283
2015,6,1,96,1297
2015,6,1,97,1299
2015,6,1,98,1305
2015,6,1,99,1311
2015,6,1,100,1313
2015,7,2,1,705
2015,7,2,2,862
2015,7,2,3,1138
2015,7,2,4,1276
2015,7,2,5,1354
2015,7,2,6,1383
2015,7,2,7,1488
2015,7,2,8,1523
2015,7,2,9,1534
2015,7,2,10,1555
2015,7,2,11,1561
2015,7,2,12,1591
2015,7,2,13,1610
2015,7,2,14,1619
2015,7,2,15,1627
2015,7,2,16,1672
2015,7,2,17,1707
2015,7,2,18,1752
2015,7,2,19,1760
2015,7,2,20,1770
2015,7,2,21,1820
2015,7,2,22,1840
2015,7,2,23,1869
2015,7,2,24,1917
2015,7,2,25,2002
2015,7,2,26,2042
2015,7,2,27,2054
2015,7,2,28,2071
2015,7,2,29,2100
2015,7,2,30,2105
2015,7,2,31,2131
2015,7,2,32,2179
2015,7,2,33,2217
2015,7,2,34,2220
2015,7,2,35,2226
2015,7,2,36,2251
2015,7,2,37,2259
2015,7,2,38,2295
2015,7,2,39,2301
2015,7,2,40,2309
2015,7,2,41,2313
2015,7,2,42,2327
2015,7,2,43,2338
2015,7,2,44,2358
2015,7,2,45,2403
2015,7,2,46,2409
2015,7,2,47,2482
2015,7,2,48,2499
2015,7,2,49,2503
2015,7,2,50,2534
2015,7,2,51,2643
2015,7,2,52,2645
2015,7,2,53,2661
2015,7,2,54,2666
2015,7,2,55,2719
2015,7,2,56,2727
2015,7,2,57,2734
2015,7,2,58,2779
2015,7,2,59,2833
2015,7,2,60,2838
2015,7,2,61,2900
2015,7,2,62,2956
2015,7,2,63,2961
2015,7,2,64,2976
2015,7,2,65,2980
2015,7,2,66,3018
2015,7,2,67,3027
2015,7,2,68,3044
2015,7,2,69,3059
2015,7,2,70,3099
2015,7,2,71,3128
2015,7,2,72,3144
2015,7,2,73,3163
2015,7,2,74,3174
2015,7,2,75,3176
2015,7,2,76,3194
2015,7,2,77,3197
2015,7,2,78,3207
2015,7,2,79,3220
2015,7,2,80,3255
2015,7,2,81,3261
2015,7,2,82,3288
2015,7,2,83,3295
2015,7,2,84,3316
2015,7,2,85,3336
2015,7,2,86,3383
2015,7,2,87,3423
2015,7,2,88,3440
2015,7,2,89,3442
2015,7,2,90,3452
2015,7,2,91,3468
2015,7,2,92,3574
2015,7,2,93,3606
2015,7,2,94,3656
2015,7,2,95,3688
2015,7,2,96,3692
2015,7,2,97,3714
2015,7,2,98,3719
2015,7,2,99,3725
2015,7,2,100,3732
2015,7,1,1,646
2015,7,1,2,818
2015,7,1,3,1046
2015,7,1,4,1215
2015,7,1,5,1270
2015,7,1,6,1299
2015,7,1,7,1300
2015,7,1,8,1385
2015,7,1,9,1422
2015,7,1,10,1427
2015,7,1,11,1450
2015,7,1,12,1463
2015,7,1,13,1534
2015,7,1,14,1546
2015,7,1,15,1548
2015,7,1,16,1571
2015,7,1,17,1571
2015,7,1,18,1571
2015,7,1,19,1608
2015,7,1,20,1638
2015,7,1,21,1639
2015,7,1,22,1652
2015,7,1,23,1748
2015,7,1,24,1761
2015,7,1,25,1776
2015,7,1,26,1802
2015,7,1,27,1827
2015,7,1,28,1847
2015,7,1,29,1869
2015,7,1,30,1901
2015,7,1,31,1914
2015,7,1,32,1940
2015,7,1,33,1995
2015,7,1,34,2003
2015,7,1,35,2007
2015,7,1,36,2019
2015,7,1,37,2033
2015,7,1,38,2038
2015,7,1,39,2060
2015,7,1,40,2090
2015,7,1,41,2117
2015,7,1,42,2118
2015,7,1,43,2125
2015,7,1,44,2150
2015,7,1,45,2169
2015,7,1,46,2180
2015,7,1,47,2206
2015,7,1,48,2219
2015,7,1,49,2258
2015,7,1,50,2266
2015,7,1,51,2333
2015,7,1,52,2375
2015,7,1,53,2407
2015,7,1,54,2436
2015,7,1,55,2464
2015,7,1,56,2482
2015,7,1,57,2483
2015,7,1,58,2554
2015,7,1,59,2580
2015,7,1,60,2642
2015,7,1,61,2671
2015,7,1,62,2675
2015,7,1,63,2686
2015,7,1,64,2699
2015,7,1,65,2736
2015,7,1,66,2774
2015,7,1,67,2799
2015,7,1,68,2825
2015,7,1,69,2835
2015,7,1,70,2881
2015,7,1,71,2892
2015,7,1,72,2907
2015,7,1,73,2929
2015,7,1,74,2998
2015,7,1,75,3007
2015,7,1,76,3048
2015,7,1,77,3065
2015,7,1,78,3080
2015,7,1,79,3090
2015,7,1,80,3098
2015,7,1,81,3106
2015,7,1,82,3109
2015,7,1,83,3109
2015,7,1,84,3125
2015,7,1,85,3161
2015,7,1,86,3179
2015,7,1,87,3185
2015,7,1,88,3240
2015,7,1,89,3244
2015,7,1,90,3293
2015,7,1,91,3323
2015,7,1,92,3331
2015,7,1,93,3397
2015,7,1,94,3437
2015,7,1,95,3468
2015,7,1,96,3535
2015,7,1,97,3537
2015,7,1,98,3552
2015,7,1,99,3555
2015,7,1,100,3557
2015,8,2,1,274
2015,8,2,2,288
2015,8,2,3,318
2015,8,2,4,324
2015,8,2,5,345
2015,8,2,6,362
2015,8,2,7,391
2015,8,2,8,399
2015,8,2,9,457
2015,8,2,10,493
2015,8,2,11,494
2015,8,2,12,516
2015,8,2,13,527
2015,8,2,14,532
2015,8,2,15,580
2015,8,2,16,602
2015,8,2,17,608
2015,8,2,18,629
2015,8,2,19,635
2015,8,2,20,655
2015,8,2,21,657
2015,8,2,22,690
2015,8,2,23,697
2015,8,2,24,698
2015,8,2,25,701
2015,8,2,26,707
2015,8,2,27,719
2015,8,2,28,731
2015,8,2,29,737
2015,8,2,30,753
2015,8,2,31,765
2015,8,2,32,782
2015,8,2,33,799
2015,8,2,34,802
2015,8,2,35,810
2015,8,2,36,856
2015,8,2,37,860
2015,8,2,38,860
2015,8,2,39,863
2015,8,2,40,884
2015,8,2,41,897
2015,8,2,42,899
2015,8,2,43,900
2015,8,2,44,911
2015,8,2,45,911
2015,8,2,46,912
2015,8,2,47,923
2015,8,2,48,929
2015,8,2,49,939
2015,8,2,50,967
2015,8,2,51,980
2015,8,2,52,995
2015,8,2,53,1003
2015,8,2,54,1025
2015,8,2,55,1027
2015,8,2,56,1044
2015,8,2,57,1053
2015,8,2,58,1054
2015,8,2,59,1060
2015,8,2,60,1071
2015,8,2,61,1083
2015,8,2,62,1084
2015,8,2,63,1084
2015,8,2,64,1085
2015,8,2,65,1096
2015,8,2,66,1124
2015,8,2,67,1141
2015,8,2,68,1144
2015,8,2,69,1156
2015,8,2,70,1157
2015,8,2,71,1160
2015,8,2,72,1164
2015,8,2,73,1167
2015,8,2,74,1176
2015,8,2,75,1176
2015,8,2,76,1183
2015,8,2,77,1205
2015,8,2,78,1207
2015,8,2,79,1225
2015,8,2,80,1225
2015,8,2,81,1225
2015,8,2,82,1231
2015,8,2,83,1243
2015,8,2,84,1247
2015,8,2,85,1248
